model_name,score,rank
deepseek-r1,1395.0,62
qwen3-235b-a22b-no-thinking,1395.0,62
qwen3-32b,1395.0,62
o3-mini-high,1394.0,65
deepseek-v3-0324,1390.0,66
glm-4.5-air,1388.0,67
qwen3-30b-a3b-instruct-2507,1385.0,68
qwen3-next-80b-a3b-thinking,1385.0,68
gemini-2.5-flash-lite-preview-09-2025-no-thinking,1383.0,70
Anthropicclaude-3-7-sonnet-20250219,1382.0,71
qwen3-235b-a22b,1381.0,72
gpt-4.1-mini-2025-04-14,1380.0,73
qwen3-coder-480b-a35b-instruct,1379.0,74
mistral-medium-2505,1377.0,75
o1-preview,1376.0,76
grok-3-mini-beta,1375.0,77
intellect-3,1371.0,78
Minimaxminimax-m1,1370.0,79
qwen-plus-0125,1366.0,80
Nvidianvidia-llama-3.3-nemotron-super-49b-v1.5,1366.0,80
gemini-2.5-flash-lite-preview-06-17-thinking,1366.0,80
Anthropicclaude-3-5-sonnet-20241022,1364.0,83
qwen2.5-max,1364.0,83
o3-mini,1362.0,85
amazon-nova-experimental-chat-10-20,1362.0,85
nova-2-lite,1360.0,87
ling-flash-2.0,1359.0,88
ring-flash-2.0,1359.0,88
gpt-oss-120b,1359.0,88
qwq-32b,1358.0,91
gpt-5-nano-high,1357.0,92
Stepfunstep-3,1357.0,92
Tencenthunyuan-turbos-20250416,1352.0,94
gemini-2.0-flash-001,1351.0,95
o1-mini,1347.0,96
qwen3-30b-a3b,1343.0,97
deepseek-v3,1342.0,98
Anthropicclaude-3-5-sonnet-20240620,1336.0,99
Coherecommand-a-03-2025,1336.0,99
Minimaxminimax-m2,1332.0,101
gemini-1.5-pro-002,1332.0,101
gemma-3-27b-it,1332.0,101
mistral-small-2506,1329.0,104
01.AIyi-lightning,1326.0,105
gemini-2.0-flash-lite-preview-02-05,1326.0,105
Metallama-4-maverick-17b-128e-instruct,1323.0,107
Stepfunstep-2-16k-exp-202412,1321.0,108
Tencenthunyuan-large-2025-02-10,1318.0,109
qwen2.5-plus-1127,1318.0,109
Metallama-3.1-405b-instruct-fp8,1317.0,111
gpt-oss-20b,1317.0,111
gemini-1.5-pro-001,1311.0,113
Anthropicclaude-3-opus-20240229,1311.0,113
gpt-4.1-nano-2025-04-14,1310.0,115
grok-2-2024-08-13,1309.0,116
Anthropicclaude-3-5-haiku-20241022,1307.0,117
mistral-small-3.1-24b-instruct-2503,1307.0,117
athene-v2-chat,1307.0,117
glm-4-plus-0111,1306.0,120
gpt-4o-2024-05-13,1306.0,120
gpt-4o-2024-08-06,1305.0,122
Metallama-3.1-405b-instruct-bf16,1305.0,122
Metallama-4-scout-17b-16e-instruct,1305.0,122
ibm-granite-h-small,1303.0,125
Tencenthunyuan-large-vision,1303.0,125
deepseek-v2.5-1210,1302.0,127
glm-4-plus,1299.0,128
mistral-large-2407,1295.0,129
qwen-max-0919,1295.0,129
athene-70b-0725,1292.0,131
Stepfunstep-1o-turbo-202506,1292.0,131
Metallama-3.3-70b-instruct,1292.0,131
deepseek-v2.5,1291.0,134
gpt-4-turbo-2024-04-09,1291.0,134
olmo-3-32b-think,1291.0,134
qwen2.5-72b-instruct,1291.0,134
Nvidiallama-3.1-nemotron-70b-instruct,1289.0,138
grok-2-mini-2024-08-13,1289.0,138
gemini-advanced-0514,1289.0,138
magistral-medium-2506,1289.0,138
Tencenthunyuan-standard-2025-02-10,1286.0,142
reka-core-20240904,1284.0,143
gpt-4-1106-preview,1283.0,144
gpt-4o-mini-2024-07-18,1280.0,145
jamba-1.5-large,1279.0,146
gemma-3n-e4b-it,1279.0,146
gemini-1.5-flash-002,1278.0,148
gpt-4-0125-preview,1274.0,149
qwen2.5-coder-32b-instruct,1272.0,150
gemma-3-12b-it,1269.0,151
reka-flash-20240904,1268.0,152
amazon-nova-pro-v1.0,1268.0,152
Metallama-3.1-70b-instruct,1268.0,152
mistral-large-2411,1266.0,155
Anthropicclaude-3-sonnet-20240229,1264.0,156
Azurephi-4,1263.0,157
gemini-1.5-flash-001,1260.0,158
deepseek-coder-v2,1260.0,158
Coherec4ai-aya-expanse-32b,1258.0,160
gpt-4-0314,1256.0,161
amazon-nova-lite-v1.0,1255.0,162
mistral-small-24b-instruct-2501,1253.0,163
gemma-3-4b-it,1253.0,163
qwen2-72b-instruct,1253.0,163
Nvidianemotron-4-340b-instruct,1252.0,166
gemma-2-27b-it,1250.0,167
Nvidiallama-3.1-nemotron-51b-instruct,1246.0,168
glm-4-0520,1246.0,168
Anthropicclaude-3-haiku-20240307,1244.0,170
gpt-4-0613,1244.0,170
Coherecommand-r-plus-08-2024,1243.0,172
amazon-nova-micro-v1.0,1239.0,173
Metallama-3-70b-instruct,1237.0,174
gemini-1.5-flash-8b-001,1235.0,175
Coherecommand-r-plus,1234.0,176
ministral-8b-2410,1232.0,177
granite-3.1-8b-instruct,1228.0,178
qwen1.5-72b-chat,1228.0,178
gemma-2-9b-it,1227.0,180
gemma-2-9b-it-simpo,1226.0,181
Coherec4ai-aya-expanse-8b,1225.0,182
Coherecommand-r-08-2024,1224.0,183
qwen1.5-110b-chat,1221.0,184
mistral-large-2402,1220.0,185
mistral-medium,1219.0,186
reka-flash-21b-20240226-online,1218.0,187
qwen1.5-32b-chat,1216.0,188
InternLMinternlm2_5-20b-chat,1214.0,189
01.AIyi-1.5-34b-chat,1214.0,189
granite-3.1-2b-instruct,1211.0,191
mixtral-8x22b-instruct-v0.1,1211.0,191
reka-flash-21b-20240226,1208.0,193
Coherecommand-r,1207.0,194
jamba-1.5-mini,1206.0,195
gpt-3.5-turbo-1106,1205.0,196
Metallama-3-8b-instruct,1203.0,197
Azurephi-3-medium-4k-instruct,1197.0,198
granite-3.0-8b-instruct,1195.0,199
Metallama-3.1-8b-instruct,1192.0,200
gpt-3.5-turbo-0125,1188.0,201
mixtral-8x7b-instruct-v0.1,1188.0,201
qwen1.5-14b-chat,1187.0,203
dbrx-instruct-preview,1181.0,204
Metallama-3.2-3b-instruct,1171.0,205
gemini-pro-dev-api,1171.0,205
granite-3.0-2b-instruct,1168.0,207
starling-lm-7b-beta,1168.0,207
HuggingFacezephyr-orpo-141b-A35b-v0.1,1165.0,209
gemma-2-2b-it,1163.0,210
gemma-1.1-7b-it,1162.0,211
Azurephi-3-small-8k-instruct,1159.0,212
Snowflakesnowflake-arctic-instruct,1155.0,213
OpenChatopenchat-3.5,1155.0,213
OpenChatopenchat-3.5-0106,1153.0,215
qwq-32b-preview,1151.0,216
01.AIyi-34b-chat,1148.0,217
Azurephi-3-mini-4k-instruct-june-2024,1143.0,218
qwen1.5-7b-chat,1141.0,219
vicuna-33b,1138.0,220
Azurephi-3-mini-4k-instruct,1134.0,221
mistral-7b-instruct-v0.2,1133.0,222
starling-lm-7b-alpha,1132.0,223
Metallama-2-70b-chat,1130.0,224
Metallama-2-7b-chat,1125.0,225
Metallama-2-13b-chat,1123.0,226
gemma-7b-it,1112.0,227
vicuna-13b,1108.0,228
olmo-7b-instruct,1107.0,229
HuggingFacezephyr-7b-beta,1105.0,230
gemma-1.1-2b-it,1104.0,231
qwen1.5-4b-chat,1098.0,232
Azurephi-3-mini-128k-instruct,1091.0,233
Metallama-3.2-1b-instruct,1076.0,234
mistral-7b-instruct,1075.0,235
