model_name,score,rank
grok-3-mini-beta,1369.0,90
o3-mini,1368.0,91
nova-2-lite,1367.0,92
Minimaxminimax-m2,1365.0,93
ling-flash-2.0,1365.0,93
Coherecommand-a-03-2025,1365.0,93
gemma-3-27b-it,1363.0,96
qwen3-32b,1363.0,96
Tencenthunyuan-turbos-20250226,1363.0,96
gpt-oss-120b,1360.0,99
gemini-2.0-flash-001,1359.0,100
Anthropicclaude-3-5-sonnet-20240620,1358.0,101
Nvidianvidia-llama-3.3-nemotron-super-49b-v1.5,1358.0,101
Nvidiallama-3.3-nemotron-49b-super-v1,1358.0,101
amazon-nova-experimental-chat-10-09,1357.0,104
o1-mini,1357.0,104
qwq-32b,1355.0,106
gpt-5-nano-high,1353.0,107
ring-flash-2.0,1350.0,108
qwen-plus-0125,1350.0,108
gemini-1.5-pro-002,1349.0,110
deepseek-v3,1347.0,111
gemini-2.0-flash-lite-preview-02-05,1347.0,111
Tencenthunyuan-turbo-0110,1345.0,113
qwen3-30b-a3b,1343.0,114
Anthropicclaude-3-5-haiku-20241022,1341.0,115
Metallama-3.1-405b-instruct-bf16,1339.0,116
01.AIyi-lightning,1338.0,117
Metallama-4-maverick-17b-128e-instruct,1337.0,118
gpt-4o-2024-05-13,1335.0,119
Stepfunstep-2-16k-exp-202412,1335.0,119
Metallama-3.1-405b-instruct-fp8,1334.0,121
magistral-medium-2506,1331.0,122
Stepfunstep-1o-turbo-202506,1330.0,123
athene-v2-chat,1330.0,123
gemma-3-12b-it,1330.0,123
gpt-4.1-nano-2025-04-14,1330.0,123
Metallama-4-scout-17b-16e-instruct,1327.0,127
Tencenthunyuan-large-2025-02-10,1327.0,127
deepseek-v2.5-1210,1326.0,129
Anthropicclaude-3-opus-20240229,1326.0,129
olmo-3-32b-think,1324.0,131
gemini-1.5-pro-001,1324.0,131
glm-4-plus-0111,1324.0,131
gpt-4o-2024-08-06,1324.0,131
qwen2.5-plus-1127,1324.0,131
grok-2-2024-08-13,1323.0,136
gemini-advanced-0514,1323.0,136
mercury,1322.0,138
gpt-oss-20b,1321.0,139
Metallama-3.3-70b-instruct,1319.0,140
deepseek-v2.5,1319.0,140
mistral-small-3.1-24b-instruct-2503,1318.0,142
mistral-large-2407,1317.0,143
glm-4-plus,1316.0,144
qwen-max-0919,1316.0,144
qwen2.5-72b-instruct,1315.0,146
gpt-4-turbo-2024-04-09,1313.0,147
gemma-3n-e4b-it,1312.0,148
mistral-large-2411,1310.0,149
gpt-4-1106-preview,1310.0,149
athene-70b-0725,1309.0,151
Tencenthunyuan-standard-2025-02-10,1308.0,152
gpt-4o-mini-2024-07-18,1308.0,152
Nvidiallama-3.1-nemotron-70b-instruct,1307.0,154
gpt-4-0125-preview,1304.0,155
gpt-4-0314,1302.0,156
grok-2-mini-2024-08-13,1301.0,157
Tencenthunyuan-large-vision,1301.0,157
gemini-1.5-flash-002,1300.0,159
qwen2.5-coder-32b-instruct,1300.0,159
amazon-nova-pro-v1.0,1299.0,161
ibm-granite-h-small,1298.0,162
Metallama-3.1-70b-instruct,1296.0,163
gemini-1.5-flash-001,1285.0,164
gpt-4-0613,1285.0,164
deepseek-coder-v2,1285.0,164
gemma-3-4b-it,1282.0,167
mistral-small-24b-instruct-2501,1282.0,167
jamba-1.5-large,1281.0,169
Anthropicclaude-3-sonnet-20240229,1279.0,170
gemma-2-27b-it,1279.0,170
Nvidiallama-3.1-nemotron-51b-instruct,1278.0,172
Nvidianemotron-4-340b-instruct,1278.0,172
reka-core-20240904,1278.0,172
Metallama-3-70b-instruct,1277.0,175
Azurephi-4,1275.0,176
glm-4-0520,1275.0,176
llama-3.1-tulu-3-70b,1271.0,178
qwen2-72b-instruct,1270.0,179
gemma-2-9b-it-simpo,1270.0,179
amazon-nova-lite-v1.0,1269.0,181
Coherec4ai-aya-expanse-32b,1268.0,182
Tencenthunyuan-standard-256k,1267.0,183
reka-flash-20240904,1265.0,184
Anthropicclaude-3-haiku-20240307,1262.0,185
olmo-2-0325-32b-instruct,1260.0,186
mistral-large-2402,1259.0,187
Coherecommand-r-plus-08-2024,1258.0,188
gemini-1.5-flash-8b-001,1256.0,189
gemma-2-9b-it,1254.0,190
Coherecommand-r-08-2024,1254.0,190
Coherecommand-r-plus,1249.0,192
ministral-8b-2410,1248.0,193
qwen1.5-110b-chat,1243.0,194
amazon-nova-micro-v1.0,1242.0,195
mixtral-8x22b-instruct-v0.1,1240.0,196
qwen1.5-72b-chat,1236.0,197
jamba-1.5-mini,1234.0,198
reka-flash-21b-20240226-online,1232.0,199
mistral-medium,1232.0,199
reka-flash-21b-20240226,1231.0,201
granite-3.1-8b-instruct,1229.0,202
gemini-pro-dev-api,1228.0,203
Coherec4ai-aya-expanse-8b,1228.0,203
gemini-pro,1225.0,205
gpt-3.5-turbo-0125,1225.0,205
gpt-3.5-turbo-1106,1224.0,207
InternLMinternlm2_5-20b-chat,1223.0,208
01.AIyi-1.5-34b-chat,1222.0,209
llama-3.1-tulu-3-8b,1220.0,210
Metallama-3.1-8b-instruct,1220.0,210
qwen1.5-32b-chat,1218.0,212
Metallama-3-8b-instruct,1217.0,213
granite-3.1-2b-instruct,1216.0,214
dbrx-instruct-preview,1214.0,215
HuggingFacezephyr-orpo-141b-A35b-v0.1,1213.0,216
Coherecommand-r,1212.0,217
Azurephi-3-medium-4k-instruct,1209.0,218
mixtral-8x7b-instruct-v0.1,1208.0,219
granite-3.0-8b-instruct,1200.0,220
qwen1.5-14b-chat,1197.0,221
starling-lm-7b-beta,1192.0,222
gemma-1.1-7b-it,1189.0,223
Azurephi-3-small-8k-instruct,1185.0,224
tulu-2-dpo-70b,1184.0,225
Snowflakesnowflake-arctic-instruct,1184.0,225
OpenChatopenchat-3.5-0106,1184.0,225
gemma-2-2b-it,1182.0,228
01.AIyi-34b-chat,1181.0,229
openhermes-2.5-mistral-7b,1177.0,230
granite-3.0-2b-instruct,1174.0,231
Azurephi-3-mini-4k-instruct-june-2024,1172.0,232
deepseek-llm-67b-chat,1172.0,232
OpenChatopenchat-3.5,1172.0,232
Azurewizardlm-70b,1170.0,235
qwq-32b-preview,1167.0,236
Metallama-3.2-3b-instruct,1166.0,237
starling-lm-7b-alpha,1165.0,238
vicuna-33b,1161.0,239
Metallama-2-70b-chat,1157.0,240
solar-10.7b-instruct-v1.0,1155.0,241
Metacodellama-70b-instruct,1154.0,242
mistral-7b-instruct-v0.2,1154.0,242
mpt-30b-chat,1153.0,244
dolphin-2.2.1-mistral-7b,1152.0,245
HuggingFacesmollm2-1.7b-instruct,1151.0,246
gemma-7b-it,1150.0,247
Azurephi-3-mini-4k-instruct,1148.0,248
qwen1.5-7b-chat,1147.0,249
Nvidiallama2-70b-steerlm-chat,1143.0,250
palm-2,1142.0,251
qwen-14b-chat,1138.0,252
Metallama-2-13b-chat,1136.0,253
gemma-1.1-2b-it,1133.0,254
Metacodellama-34b-instruct,1129.0,255
vicuna-13b,1128.0,256
Azurephi-3-mini-128k-instruct,1127.0,257
nous-hermes-2-mixtral-8x7b-dpo,1126.0,258
falcon-180b-chat,1123.0,259
HuggingFacezephyr-7b-alpha,1120.0,260
HuggingFacezephyr-7b-beta,1113.0,261
Metallama-3.2-1b-instruct,1111.0,262
mistral-7b-instruct,1111.0,262
Azurewizardlm-13b,1111.0,262
gemma-2b-it,1107.0,265
stripedhyena-nous-7b,1104.0,266
vicuna-7b,1101.0,267
guanaco-33b,1101.0,267
Metallama-2-7b-chat,1093.0,269
qwen1.5-4b-chat,1091.0,270
olmo-7b-instruct,1066.0,271
gpt4all-13b-snoozy,1060.0,272
chatglm3-6b,1056.0,273
koala-13b,1029.0,274
mpt-7b-chat,1028.0,275
chatglm2-6b,1023.0,276
oasst-pythia-12b,1018.0,277
RWKVRWKV-4-Raven-14B,1012.0,278
alpaca-13b,1003.0,279
chatglm-6b,996.0,280
dolly-v2-12b,967.0,281
Stabilitystablelm-tuned-alpha-7b,939.0,282
fastchat-t5-3b,934.0,283
Metallama-13b,912.0,284
