model_name,score,rank
qwen3-235b-a22b,1329.0,88
glm-4.5-air,1327.0,90
gpt-4o-2024-08-06,1324.0,91
qwen3-30b-a3b-instruct-2507,1324.0,91
mistral-small-2506,1323.0,93
Minimaxminimax-m1,1322.0,94
gpt-4-turbo-2024-04-09,1322.0,94
gemini-1.5-pro-001,1321.0,96
qwen3-next-80b-a3b-thinking,1321.0,96
qwen3-next-80b-a3b-instruct,1318.0,98
glm-4-plus-0111,1318.0,98
grok-2-2024-08-13,1316.0,100
qwen-plus-0125,1315.0,101
o3-mini-high,1310.0,102
glm-4.5v,1308.0,103
deepseek-v2.5-1210,1308.0,103
Metallama-4-maverick-17b-128e-instruct,1307.0,105
gpt-4.1-nano-2025-04-14,1306.0,106
Nvidianvidia-llama-3.3-nemotron-super-49b-v1.5,1306.0,106
Stepfunstep-3,1305.0,108
intellect-3,1304.0,109
qwen3-32b,1304.0,109
Metallama-3.1-405b-instruct-fp8,1304.0,109
Anthropicclaude-3-5-sonnet-20240620,1302.0,112
o3-mini,1302.0,112
Tencenthunyuan-turbos-20250226,1301.0,114
Tencenthunyuan-large-2025-02-10,1301.0,114
Metallama-3.1-405b-instruct-bf16,1301.0,114
Tencenthunyuan-turbo-0110,1300.0,117
Anthropicclaude-3-5-haiku-20241022,1300.0,117
gemini-1.5-flash-002,1298.0,119
gemma-3n-e4b-it,1298.0,119
01.AIyi-lightning,1297.0,121
amazon-nova-experimental-chat-10-09,1296.0,122
Nvidiallama-3.3-nemotron-49b-super-v1,1295.0,123
qwq-32b,1294.0,124
gpt-4o-mini-2024-07-18,1293.0,125
gemma-2-27b-it,1291.0,126
Metallama-4-scout-17b-16e-instruct,1290.0,127
glm-4-plus,1288.0,128
Minimaxminimax-m2,1288.0,128
Stepfunstep-1o-turbo-202506,1288.0,128
Anthropicclaude-3-opus-20240229,1287.0,131
mistral-large-2407,1286.0,132
magistral-medium-2506,1286.0,132
Metallama-3.3-70b-instruct,1286.0,132
gpt-4-1106-preview,1285.0,135
qwen3-30b-a3b,1285.0,135
Tencenthunyuan-large-vision,1284.0,137
qwen-max-0919,1284.0,137
gemma-2-9b-it-simpo,1283.0,139
gpt-oss-120b,1282.0,140
amazon-nova-experimental-chat-10-20,1280.0,141
o1-mini,1280.0,141
gpt-4-0125-preview,1280.0,141
Nvidiallama-3.1-nemotron-70b-instruct,1276.0,144
gemma-3-4b-it,1276.0,144
mistral-large-2411,1274.0,146
Tencenthunyuan-standard-2025-02-10,1274.0,146
qwen2.5-plus-1127,1273.0,148
ling-flash-2.0,1272.0,149
mistral-small-3.1-24b-instruct-2503,1272.0,149
grok-2-mini-2024-08-13,1272.0,149
athene-70b-0725,1269.0,152
nova-2-lite,1268.0,153
reka-core-20240904,1266.0,154
deepseek-v2.5,1264.0,155
gpt-4-0613,1264.0,155
Coherecommand-r-plus-08-2024,1263.0,157
gemini-1.5-flash-001,1263.0,157
olmo-3-32b-think,1260.0,159
Nvidiallama-3.1-nemotron-51b-instruct,1260.0,159
jamba-1.5-large,1260.0,159
ring-flash-2.0,1258.0,162
Metallama-3.1-70b-instruct,1258.0,162
gemma-2-9b-it,1257.0,164
Metallama-3-70b-instruct,1254.0,165
qwen2.5-72b-instruct,1253.0,166
gpt-4-0314,1253.0,166
gpt-5-nano-high,1253.0,166
athene-v2-chat,1252.0,169
llama-3.1-tulu-3-70b,1247.0,170
ibm-granite-h-small,1247.0,170
Anthropicclaude-3-sonnet-20240229,1245.0,172
reka-flash-20240904,1242.0,173
glm-4-0520,1241.0,174
mercury,1240.0,175
gpt-oss-20b,1239.0,176
gemini-1.5-flash-8b-001,1238.0,177
Nvidianemotron-4-340b-instruct,1238.0,177
Coherecommand-r-plus,1236.0,179
amazon-nova-pro-v1.0,1235.0,180
Coherec4ai-aya-expanse-32b,1227.0,181
mistral-small-24b-instruct-2501,1226.0,182
olmo-2-0325-32b-instruct,1224.0,183
qwen2-72b-instruct,1223.0,184
amazon-nova-lite-v1.0,1220.0,185
ministral-8b-2410,1219.0,186
Anthropicclaude-3-haiku-20240307,1214.0,187
mistral-large-2402,1211.0,188
Coherecommand-r-08-2024,1210.0,189
jamba-1.5-mini,1210.0,189
Azurephi-4,1210.0,189
qwen2.5-coder-32b-instruct,1203.0,192
deepseek-coder-v2,1203.0,192
gemini-pro-dev-api,1201.0,194
Azurewizardlm-70b,1198.0,195
amazon-nova-micro-v1.0,1197.0,196
Metallama-3-8b-instruct,1196.0,197
Coherecommand-r,1196.0,197
Tencenthunyuan-standard-256k,1195.0,199
llama-3.1-tulu-3-8b,1194.0,200
mistral-medium,1194.0,200
qwen1.5-110b-chat,1193.0,202
Coherec4ai-aya-expanse-8b,1190.0,203
mixtral-8x22b-instruct-v0.1,1190.0,203
qwen1.5-72b-chat,1187.0,205
gpt-3.5-turbo-0125,1187.0,205
OpenChatopenchat-3.5,1184.0,207
gemma-2-2b-it,1183.0,208
gemini-pro,1182.0,209
reka-flash-21b-20240226-online,1181.0,210
Metallama-3.1-8b-instruct,1178.0,211
reka-flash-21b-20240226,1175.0,212
vicuna-33b,1173.0,213
granite-3.1-8b-instruct,1169.0,214
HuggingFacezephyr-orpo-141b-A35b-v0.1,1167.0,215
dbrx-instruct-preview,1164.0,216
mixtral-8x7b-instruct-v0.1,1159.0,217
01.AIyi-1.5-34b-chat,1159.0,217
openhermes-2.5-mistral-7b,1157.0,219
01.AIyi-34b-chat,1155.0,220
falcon-180b-chat,1153.0,221
gpt-3.5-turbo-1106,1151.0,222
Azurephi-3-medium-4k-instruct,1149.0,223
granite-3.1-2b-instruct,1149.0,223
gemma-1.1-7b-it,1147.0,225
OpenChatopenchat-3.5-0106,1146.0,226
tulu-2-dpo-70b,1146.0,226
Metallama-3.2-3b-instruct,1144.0,228
Snowflakesnowflake-arctic-instruct,1143.0,229
Azurewizardlm-13b,1140.0,230
solar-10.7b-instruct-v1.0,1140.0,230
qwen1.5-14b-chat,1138.0,232
granite-3.0-8b-instruct,1137.0,233
nous-hermes-2-mixtral-8x7b-dpo,1136.0,234
starling-lm-7b-alpha,1136.0,234
HuggingFacezephyr-7b-beta,1135.0,236
dolphin-2.2.1-mistral-7b,1134.0,237
guanaco-33b,1134.0,237
Azurephi-3-small-8k-instruct,1133.0,239
mpt-30b-chat,1133.0,239
qwen1.5-32b-chat,1132.0,241
deepseek-llm-67b-chat,1132.0,241
InternLMinternlm2_5-20b-chat,1131.0,243
vicuna-13b,1125.0,244
Nvidiallama2-70b-steerlm-chat,1120.0,245
Metallama-2-70b-chat,1113.0,246
starling-lm-7b-beta,1110.0,247
qwq-32b-preview,1108.0,248
mistral-7b-instruct-v0.2,1105.0,249
HuggingFacezephyr-7b-alpha,1102.0,250
qwen-14b-chat,1101.0,251
gemma-7b-it,1099.0,252
granite-3.0-2b-instruct,1098.0,253
Azurephi-3-mini-4k-instruct-june-2024,1095.0,254
mistral-7b-instruct,1092.0,255
Metallama-2-13b-chat,1092.0,255
stripedhyena-nous-7b,1091.0,257
gemma-1.1-2b-it,1090.0,258
alpaca-13b,1090.0,258
vicuna-7b,1089.0,260
Azurephi-3-mini-128k-instruct,1087.0,261
palm-2,1087.0,261
Metacodellama-34b-instruct,1086.0,263
Metallama-3.2-1b-instruct,1084.0,264
qwen1.5-7b-chat,1079.0,265
HuggingFacesmollm2-1.7b-instruct,1078.0,266
gemma-2b-it,1075.0,267
Metallama-2-7b-chat,1073.0,268
Azurephi-3-mini-4k-instruct,1071.0,269
gpt4all-13b-snoozy,1061.0,270
mpt-7b-chat,1049.0,271
qwen1.5-4b-chat,1047.0,272
koala-13b,1044.0,273
chatglm3-6b,1040.0,274
oasst-pythia-12b,1010.0,275
olmo-7b-instruct,1006.0,276
chatglm2-6b,1005.0,277
RWKVRWKV-4-Raven-14B,1004.0,278
fastchat-t5-3b,989.0,279
dolly-v2-12b,967.0,280
chatglm-6b,951.0,281
Metallama-13b,931.0,282
Stabilitystablelm-tuned-alpha-7b,930.0,283
