model_name,score,rank
Anthropicclaude-opus-4-20250514,1402.0,54
mistral-medium-2508,1402.0,54
Minimaxminimax-m1,1402.0,54
qwen3-235b-a22b,1401.0,57
qwen3-next-80b-a3b-thinking,1400.0,58
mai-1-preview,1400.0,58
intellect-3,1400.0,58
deepseek-v3.1-terminus,1399.0,61
deepseek-r1-0528,1398.0,62
qwen3-235b-a22b-no-thinking,1398.0,62
Anthropicclaude-haiku-4-5-20251001,1396.0,64
glm-4.5-air,1396.0,64
grok-3-mini-high,1395.0,66
MoonshotAIkimi-k2-0711-preview,1394.0,67
Nvidianvidia-llama-3.3-nemotron-super-49b-v1.5,1393.0,68
amazon-nova-experimental-chat-10-20,1391.0,69
Anthropicclaude-sonnet-4-20250514,1389.0,70
o1-preview,1387.0,71
gpt-oss-120b,1387.0,71
qwen3-30b-a3b-instruct-2507,1386.0,73
Anthropicclaude-3-7-sonnet-20250219-thinking-32k,1386.0,73
o3-mini,1386.0,73
Nvidiallama-3.1-nemotron-ultra-253b-v1,1382.0,76
grok-3-preview-02-24,1380.0,77
qwen3-coder-480b-a35b-instruct,1380.0,77
deepseek-v3-0324,1375.0,79
gpt-4.1-2025-04-14,1374.0,80
grok-3-mini-beta,1373.0,81
gemini-2.5-flash-lite-preview-06-17-thinking,1372.0,82
gemini-2.5-flash-lite-preview-09-2025-no-thinking,1370.0,83
Stepfunstep-3,1370.0,83
qwen2.5-max,1368.0,85
glm-4.5v,1365.0,86
qwq-32b,1365.0,86
o1-mini,1364.0,88
Minimaxminimax-m2,1363.0,89
Anthropicclaude-3-7-sonnet-20250219,1361.0,90
qwen3-30b-a3b,1360.0,91
ling-flash-2.0,1358.0,92
gemini-2.0-flash-001,1358.0,92
gpt-4.1-mini-2025-04-14,1357.0,94
gpt-5-nano-high,1356.0,95
ring-flash-2.0,1353.0,96
mistral-medium-2505,1353.0,96
Tencenthunyuan-turbos-20250416,1352.0,98
Anthropicclaude-3-5-sonnet-20241022,1349.0,99
mistral-small-2506,1346.0,100
nova-2-lite,1345.0,101
Anthropicclaude-3-5-sonnet-20240620,1342.0,102
gemini-1.5-pro-002,1340.0,103
gpt-oss-20b,1338.0,104
gemini-2.0-flash-lite-preview-02-05,1328.0,105
qwen-plus-0125,1327.0,106
gemma-3-27b-it,1325.0,107
Metallama-4-maverick-17b-128e-instruct,1324.0,108
olmo-3-32b-think,1324.0,108
gemma-3-12b-it,1322.0,110
Metallama-3.1-405b-instruct-fp8,1320.0,111
Metallama-4-scout-17b-16e-instruct,1316.0,112
Metallama-3.1-405b-instruct-bf16,1316.0,112
Stepfunstep-2-16k-exp-202412,1316.0,112
deepseek-v3,1315.0,115
athene-v2-chat,1315.0,115
Coherecommand-a-03-2025,1313.0,117
Anthropicclaude-3-opus-20240229,1312.0,118
gpt-4o-2024-08-06,1310.0,119
01.AIyi-lightning,1309.0,120
qwen2.5-plus-1127,1308.0,121
Stepfunstep-1o-turbo-202506,1307.0,122
gpt-4o-2024-05-13,1307.0,122
gpt-4-1106-preview,1305.0,124
gemini-advanced-0514,1304.0,125
Tencenthunyuan-turbos-20250226,1303.0,126
gpt-4-0125-preview,1301.0,127
glm-4-plus-0111,1299.0,128
qwen2.5-72b-instruct,1299.0,128
Metallama-3.3-70b-instruct,1298.0,130
gpt-4-turbo-2024-04-09,1298.0,130
gemini-1.5-pro-001,1297.0,132
Tencenthunyuan-large-2025-02-10,1296.0,133
deepseek-v2.5-1210,1295.0,134
grok-2-2024-08-13,1295.0,134
qwen-max-0919,1293.0,136
Tencenthunyuan-standard-2025-02-10,1293.0,136
gemini-1.5-flash-002,1290.0,138
mistral-large-2407,1290.0,138
deepseek-v2.5,1290.0,138
glm-4-plus,1289.0,141
Tencenthunyuan-large-vision,1288.0,142
magistral-medium-2506,1287.0,143
Anthropicclaude-3-5-haiku-20241022,1285.0,144
mistral-large-2411,1284.0,145
gpt-4-0314,1282.0,146
ibm-granite-h-small,1282.0,146
mistral-small-3.1-24b-instruct-2503,1281.0,148
Tencenthunyuan-turbo-0110,1281.0,148
Nvidiallama-3.1-nemotron-70b-instruct,1281.0,148
gpt-4o-mini-2024-07-18,1278.0,151
gpt-4.1-nano-2025-04-14,1278.0,151
grok-2-mini-2024-08-13,1274.0,153
qwen2-72b-instruct,1274.0,153
gpt-4-0613,1274.0,153
qwen2.5-coder-32b-instruct,1272.0,156
Nvidiallama-3.1-nemotron-51b-instruct,1272.0,156
amazon-nova-pro-v1.0,1271.0,158
deepseek-coder-v2,1271.0,158
Metallama-3.1-70b-instruct,1271.0,158
gemma-3n-e4b-it,1269.0,161
Azurephi-4,1267.0,162
llama-3.1-tulu-3-70b,1264.0,163
mistral-small-24b-instruct-2501,1263.0,164
athene-70b-0725,1261.0,165
Metallama-3-70b-instruct,1258.0,166
gemma-3-4b-it,1257.0,167
gemini-1.5-flash-001,1257.0,167
Nvidianemotron-4-340b-instruct,1254.0,169
Anthropicclaude-3-sonnet-20240229,1254.0,169
Tencenthunyuan-standard-256k,1253.0,171
glm-4-0520,1248.0,172
reka-core-20240904,1248.0,172
amazon-nova-lite-v1.0,1247.0,174
jamba-1.5-large,1247.0,174
mistral-large-2402,1245.0,176
gemma-2-27b-it,1244.0,177
reka-flash-20240904,1232.0,178
Coherec4ai-aya-expanse-32b,1232.0,178
olmo-2-0325-32b-instruct,1231.0,180
Anthropicclaude-3-haiku-20240307,1231.0,180
Coherecommand-r-plus-08-2024,1231.0,180
gemini-1.5-flash-8b-001,1230.0,183
mixtral-8x22b-instruct-v0.1,1229.0,184
amazon-nova-micro-v1.0,1228.0,185
qwen1.5-110b-chat,1222.0,186
mistral-medium,1222.0,186
qwq-32b-preview,1220.0,188
Azurephi-3-medium-4k-instruct,1217.0,189
gemma-2-9b-it,1216.0,190
ministral-8b-2410,1215.0,191
01.AIyi-1.5-34b-chat,1214.0,192
Coherecommand-r-plus,1213.0,193
reka-flash-21b-20240226-online,1212.0,194
llama-3.1-tulu-3-8b,1210.0,195
InternLMinternlm2_5-20b-chat,1210.0,195
qwen1.5-72b-chat,1209.0,197
Coherecommand-r-08-2024,1205.0,198
gemma-2-9b-it-simpo,1204.0,199
qwen1.5-32b-chat,1201.0,200
gpt-3.5-turbo-1106,1201.0,200
Coherec4ai-aya-expanse-8b,1200.0,202
reka-flash-21b-20240226,1199.0,203
gpt-3.5-turbo-0125,1198.0,204
granite-3.1-2b-instruct,1197.0,205
HuggingFacezephyr-orpo-141b-A35b-v0.1,1197.0,205
gemini-pro,1196.0,207
granite-3.0-8b-instruct,1196.0,207
dbrx-instruct-preview,1195.0,209
Azurephi-3-mini-4k-instruct-june-2024,1194.0,210
Azurephi-3-small-8k-instruct,1194.0,210
granite-3.1-8b-instruct,1193.0,212
Metallama-3-8b-instruct,1193.0,212
Metallama-3.1-8b-instruct,1193.0,212
mixtral-8x7b-instruct-v0.1,1192.0,215
gemini-pro-dev-api,1192.0,215
jamba-1.5-mini,1187.0,217
Coherecommand-r,1175.0,218
granite-3.0-2b-instruct,1169.0,219
qwen1.5-14b-chat,1167.0,220
Metallama-3.2-3b-instruct,1166.0,221
Snowflakesnowflake-arctic-instruct,1162.0,222
gemma-2-2b-it,1161.0,223
starling-lm-7b-beta,1160.0,224
Azurewizardlm-70b,1159.0,225
OpenChatopenchat-3.5-0106,1157.0,226
gemma-1.1-7b-it,1156.0,227
deepseek-llm-67b-chat,1155.0,228
Azurephi-3-mini-4k-instruct,1152.0,229
HuggingFacesmollm2-1.7b-instruct,1152.0,229
01.AIyi-34b-chat,1152.0,229
openhermes-2.5-mistral-7b,1151.0,232
tulu-2-dpo-70b,1146.0,233
Azurephi-3-mini-128k-instruct,1140.0,234
Metallama-2-70b-chat,1136.0,235
mistral-7b-instruct-v0.2,1129.0,236
starling-lm-7b-alpha,1128.0,237
Metallama-3.2-1b-instruct,1125.0,238
dolphin-2.2.1-mistral-7b,1125.0,238
qwen-14b-chat,1125.0,238
OpenChatopenchat-3.5,1123.0,241
qwen1.5-7b-chat,1121.0,242
vicuna-33b,1116.0,243
Nvidiallama2-70b-steerlm-chat,1116.0,243
gemma-7b-it,1115.0,245
palm-2,1112.0,246
Metallama-2-13b-chat,1111.0,247
solar-10.7b-instruct-v1.0,1110.0,248
Metacodellama-34b-instruct,1108.0,249
gemma-1.1-2b-it,1105.0,250
nous-hermes-2-mixtral-8x7b-dpo,1095.0,251
mpt-30b-chat,1094.0,252
Metallama-2-7b-chat,1087.0,253
stripedhyena-nous-7b,1084.0,254
qwen1.5-4b-chat,1084.0,254
HuggingFacezephyr-7b-beta,1083.0,256
vicuna-13b,1082.0,257
mistral-7b-instruct,1081.0,258
guanaco-33b,1080.0,259
gemma-2b-it,1067.0,260
Azurewizardlm-13b,1065.0,261
olmo-7b-instruct,1056.0,262
vicuna-7b,1048.0,263
chatglm3-6b,1041.0,264
gpt4all-13b-snoozy,997.0,265
alpaca-13b,986.0,266
mpt-7b-chat,982.0,267
RWKVRWKV-4-Raven-14B,981.0,268
koala-13b,980.0,269
chatglm-6b,976.0,270
chatglm2-6b,969.0,271
oasst-pythia-12b,957.0,272
dolly-v2-12b,946.0,273
fastchat-t5-3b,918.0,274
Metallama-13b,913.0,275
Stabilitystablelm-tuned-alpha-7b,889.0,276
