model_name,score,rank
llama-3.1-tulu-3-70b,1286.0,166
gemini-1.5-flash-001,1284.0,169
Anthropicclaude-3-sonnet-20240229,1281.0,170
gemma-2-9b-it-simpo,1279.0,171
Nvidianemotron-4-340b-instruct,1277.0,172
Coherecommand-r-plus-08-2024,1277.0,172
Metallama-3-70b-instruct,1276.0,174
gpt-4-0613,1275.0,175
mistral-small-24b-instruct-2501,1274.0,176
glm-4-0520,1273.0,177
reka-flash-20240904,1273.0,177
qwen2.5-coder-32b-instruct,1269.0,179
Coherec4ai-aya-expanse-32b,1267.0,180
gemma-2-9b-it,1265.0,181
deepseek-coder-v2,1264.0,182
Coherecommand-r-plus,1263.0,183
qwen2-72b-instruct,1262.0,184
Anthropicclaude-3-haiku-20240307,1261.0,185
amazon-nova-lite-v1.0,1260.0,186
gemini-1.5-flash-8b-001,1259.0,187
Azurephi-4,1255.0,188
olmo-2-0325-32b-instruct,1252.0,189
Coherecommand-r-08-2024,1251.0,190
mistral-large-2402,1242.0,191
amazon-nova-micro-v1.0,1241.0,192
jamba-1.5-mini,1239.0,193
ministral-8b-2410,1237.0,194
gemini-pro-dev-api,1234.0,195
qwen1.5-110b-chat,1234.0,195
qwen1.5-72b-chat,1234.0,195
reka-flash-21b-20240226-online,1233.0,198
Tencenthunyuan-standard-256k,1233.0,198
mixtral-8x22b-instruct-v0.1,1230.0,200
Coherecommand-r,1228.0,201
reka-flash-21b-20240226,1227.0,202
gpt-3.5-turbo-0125,1224.0,203
mistral-medium,1223.0,204
Coherec4ai-aya-expanse-8b,1223.0,204
Metallama-3-8b-instruct,1223.0,204
gemini-pro,1222.0,207
llama-3.1-tulu-3-8b,1222.0,207
HuggingFacezephyr-orpo-141b-A35b-v0.1,1214.0,209
01.AIyi-1.5-34b-chat,1213.0,210
Metallama-3.1-8b-instruct,1211.0,211
granite-3.1-8b-instruct,1210.0,212
qwen1.5-32b-chat,1205.0,213
gpt-3.5-turbo-1106,1202.0,214
gemma-2-2b-it,1198.0,215
Azurephi-3-medium-4k-instruct,1198.0,215
mixtral-8x7b-instruct-v0.1,1198.0,215
dbrx-instruct-preview,1196.0,218
qwen1.5-14b-chat,1193.0,219
InternLMinternlm2_5-20b-chat,1192.0,220
Azurewizardlm-70b,1185.0,221
deepseek-llm-67b-chat,1184.0,222
01.AIyi-34b-chat,1184.0,222
granite-3.0-8b-instruct,1184.0,222
OpenChatopenchat-3.5-0106,1183.0,225
OpenChatopenchat-3.5,1182.0,226
granite-3.1-2b-instruct,1181.0,227
Snowflakesnowflake-arctic-instruct,1180.0,228
gemma-1.1-7b-it,1180.0,228
tulu-2-dpo-70b,1179.0,230
openhermes-2.5-mistral-7b,1176.0,231
vicuna-33b,1173.0,232
starling-lm-7b-beta,1173.0,232
Azurephi-3-small-8k-instruct,1172.0,234
Metallama-2-70b-chat,1171.0,235
starling-lm-7b-alpha,1168.0,236
Metallama-3.2-3b-instruct,1167.0,237
nous-hermes-2-mixtral-8x7b-dpo,1166.0,238
qwq-32b-preview,1159.0,239
Nvidiallama2-70b-steerlm-chat,1157.0,240
granite-3.0-2b-instruct,1157.0,240
solar-10.7b-instruct-v1.0,1154.0,242
dolphin-2.2.1-mistral-7b,1152.0,243
mpt-30b-chat,1151.0,244
mistral-7b-instruct-v0.2,1151.0,244
Azurewizardlm-13b,1150.0,246
falcon-180b-chat,1147.0,247
qwen1.5-7b-chat,1144.0,248
Azurephi-3-mini-4k-instruct-june-2024,1143.0,249
Metallama-2-13b-chat,1142.0,250
vicuna-13b,1142.0,250
qwen-14b-chat,1139.0,252
palm-2,1137.0,253
Metacodellama-34b-instruct,1137.0,253
gemma-7b-it,1135.0,255
HuggingFacezephyr-7b-beta,1132.0,256
Azurephi-3-mini-128k-instruct,1131.0,257
Azurephi-3-mini-4k-instruct,1129.0,258
HuggingFacezephyr-7b-alpha,1128.0,259
guanaco-33b,1128.0,259
stripedhyena-nous-7b,1121.0,261
Metacodellama-70b-instruct,1119.0,262
HuggingFacesmollm2-1.7b-instruct,1119.0,262
vicuna-7b,1115.0,264
gemma-1.1-2b-it,1114.0,265
Metallama-3.2-1b-instruct,1113.0,266
mistral-7b-instruct,1111.0,267
Metallama-2-7b-chat,1109.0,268
gemma-2b-it,1091.0,269
qwen1.5-4b-chat,1091.0,269
olmo-7b-instruct,1074.0,271
koala-13b,1071.0,272
alpaca-13b,1067.0,273
gpt4all-13b-snoozy,1066.0,274
mpt-7b-chat,1062.0,275
chatglm3-6b,1057.0,276
RWKVRWKV-4-Raven-14B,1042.0,277
chatglm2-6b,1026.0,278
oasst-pythia-12b,1023.0,279
chatglm-6b,996.0,280
fastchat-t5-3b,992.0,281
dolly-v2-12b,980.0,282
Metallama-13b,972.0,283
Stabilitystablelm-tuned-alpha-7b,953.0,284
